mmap_size,latency
4096,0.000003107662
4096,0.000002931841
4096,0.000002870352
4096,0.000003478409
4096,0.000003592878
4096,0.000003003458
4096,0.000003534593
4096,0.000002760211
4096,0.000002925110
4096,0.000002718950
16384,0.000002923405
16384,0.000003230157
16384,0.000003382993
16384,0.000002796645
16384,0.000002866383
16384,0.000002793338
16384,0.000002856538
16384,0.000002847235
16384,0.000002860726
16384,0.000003399858
65536,0.000003694540
65536,0.000002942495
65536,0.000002726885
65536,0.000003005315
65536,0.000002744698
65536,0.000002716511
65536,0.000003362872
65536,0.000003048365
65536,0.000002935495
65536,0.000002683375
