mmap_size,latency
4096,0.000000212761
4096,0.000000212796
4096,0.000000213575
4096,0.000000212326
4096,0.000000217251
4096,0.000000213932
4096,0.000000216287
4096,0.000000213214
4096,0.000000216561
16384,0.000000214057
16384,0.000000209931
16384,0.000000214025
16384,0.000000210765
16384,0.000000211641
16384,0.000000209669
16384,0.000000211934
16384,0.000000208634
16384,0.000000212704
65536,0.000000208947
65536,0.000000208532
65536,0.000000209106
65536,0.000000208843
65536,0.000000212589
65536,0.000000208134
65536,0.000000210024
65536,0.000000208795
65536,0.000000209729
