mmap_size,latency
4096,0.000000486992
4096,0.000000500679
4096,0.000000497127
4096,0.000000490770
4096,0.000000504754
4096,0.000000490334
4096,0.000000497324
4096,0.000000495333
4096,0.000000498260
4096,0.000000499470
16384,0.000000496006
16384,0.000000503740
16384,0.000000491120
16384,0.000000486404
16384,0.000000504575
16384,0.000000490394
16384,0.000000498784
16384,0.000000490363
16384,0.000000487065
16384,0.000000494510
65536,0.000000529840
65536,0.000000539331
65536,0.000000523129
65536,0.000000519170
65536,0.000000521216
65536,0.000000521917
65536,0.000000530585
65536,0.000000524213
65536,0.000000517259
65536,0.000000519678
