mmap_size,elapsed_time
4096,0.000000977991
4096,0.000001150597
4096,0.000001136891
4096,0.000000972227
4096,0.000001117049
4096,0.000001006763
4096,0.000001009534
4096,0.000001005095
4096,0.000000968316
4096,0.000000967343
16384,0.000000977295
16384,0.000000994630
16384,0.000001027396
16384,0.000001039809
16384,0.000001105266
16384,0.000001158396
16384,0.000000959630
16384,0.000001142076
16384,0.000001004036
16384,0.000000998959
65536,0.000000977506
65536,0.000001012190
65536,0.000001019103
65536,0.000001127991
65536,0.000000969999
65536,0.000001043545
65536,0.000001031689
65536,0.000000978256
65536,0.000001139475
65536,0.000000953197
262144,0.000001002542
262144,0.000000993541
262144,0.000001026202
262144,0.000000989211
262144,0.000001019830
262144,0.000000968683
262144,0.000000990768
262144,0.000001024681
262144,0.000000984817
262144,0.000000969459
1048576,0.000001007841
1048576,0.000001052520
1048576,0.000000990827
1048576,0.000001152828
1048576,0.000000975123
1048576,0.000001121002
1048576,0.000000957116
1048576,0.000000977602
1048576,0.000001143912
1048576,0.000001138603
