malloc_size,elapsed_time
4096,0.000000163317
4096,0.000000137040
4096,0.000000135617
4096,0.000000132895
4096,0.000000149364
4096,0.000000142621
4096,0.000000131743
4096,0.000000164563
4096,0.000000134883
4096,0.000000134225
8192,0.000000226868
8192,0.000000231843
8192,0.000000261369
8192,0.000000260864
8192,0.000000234534
8192,0.000000280683
8192,0.000000242418
8192,0.000000259715
8192,0.000000235107
8192,0.000000256055
16384,0.000000451246
16384,0.000000470573
16384,0.000000413770
16384,0.000000463494
16384,0.000000418076
16384,0.000000489807
16384,0.000000411290
16384,0.000000459364
16384,0.000000407260
16384,0.000000425444
32768,0.000001192454
32768,0.000001135701
32768,0.000001121073
32768,0.000001064730
32768,0.000001148496
32768,0.000001112871
32768,0.000001066055
32768,0.000001040463
32768,0.000001207868
32768,0.000001017837
65536,0.000002103982
65536,0.000001917951
65536,0.000001960896
65536,0.000002006575
65536,0.000002060621
65536,0.000002249259
65536,0.000002198396
65536,0.000001863105
65536,0.000001912969
65536,0.000002049378
131072,0.000053623922
131072,0.000053815610
131072,0.000053892546
131072,0.000053510930
131072,0.000053774132
131072,0.000053841286
131072,0.000054157865
131072,0.000053605939
131072,0.000053802835
131072,0.000053592328
262144,0.000101614215
262144,0.000094450966
262144,0.000102213255
262144,0.000094754964
262144,0.000093839558
262144,0.000093422666
262144,0.000094706621
262144,0.000094740544
262144,0.000094656321
262144,0.000093727750
1048576,0.000375435459
1048576,0.000376554402
1048576,0.000379146975
1048576,0.000377861541
1048576,0.000377504498
1048576,0.000380036174
1048576,0.000374952637
1048576,0.000376052117
1048576,0.000377914639
1048576,0.000379160201
