malloc_size,elapsed_time
4096,0.000001457967
4096,0.000001301548
4096,0.000001236264
4096,0.000001282193
4096,0.000001280165
4096,0.000001261212
4096,0.000001236972
4096,0.000001227034
4096,0.000001580388
4096,0.000001413396
8192,0.000001325281
8192,0.000001368355
8192,0.000001656581
8192,0.000001453946
8192,0.000001536643
8192,0.000001281627
8192,0.000001343271
8192,0.000001529642
8192,0.000001381562
8192,0.000001337994
16384,0.000001485914
16384,0.000001346706
16384,0.000001387707
16384,0.000001474686
16384,0.000001409632
16384,0.000001350769
16384,0.000001381920
16384,0.000001457274
16384,0.000001457608
16384,0.000001598720
32768,0.000001416798
32768,0.000001446709
32768,0.000001890830
32768,0.000001502063
32768,0.000001422279
32768,0.000001410906
32768,0.000001458118
32768,0.000001548267
32768,0.000001455113
32768,0.000001467995
65536,0.000001568687
65536,0.000001510858
65536,0.000001542641
65536,0.000001543113
65536,0.000001572564
65536,0.000001778703
65536,0.000001706548
65536,0.000001745369
65536,0.000001698956
65536,0.000001521610
131072,0.000002197552
131072,0.000002244274
131072,0.000002428338
131072,0.000002092803
131072,0.000002070994
131072,0.000002419621
131072,0.000002085333
131072,0.000002125219
131072,0.000002056215
131072,0.000002348341
262144,0.000002064417
262144,0.000002333609
262144,0.000002119265
262144,0.000002107731
262144,0.000002620459
262144,0.000002341310
262144,0.000002305394
262144,0.000002050179
262144,0.000002412326
262144,0.000002339671
1048576,0.000002278350
1048576,0.000002976521
1048576,0.000002239607
1048576,0.000002178975
1048576,0.000002310203
1048576,0.000002344861
1048576,0.000002335070
1048576,0.000002164801
1048576,0.000002215506
1048576,0.000002175838
