mmap_size,elapsed_time
4096,0.000001291991
4096,0.000001779076
4096,0.000001441347
4096,0.000001305011
4096,0.000001277974
4096,0.000001382537
4096,0.000001465959
4096,0.000001350498
4096,0.000001303313
4096,0.000001333842
16384,0.000001317301
16384,0.000001368817
16384,0.000001306898
16384,0.000001302359
16384,0.000001320585
16384,0.000001601552
16384,0.000001889861
16384,0.000001328642
16384,0.000001807861
16384,0.000001348652
65536,0.000001392434
65536,0.000001528061
65536,0.000001637141
65536,0.000001459245
65536,0.000001332132
65536,0.000001499354
65536,0.000001365427
65536,0.000001384221
65536,0.000001373618
65536,0.000001525618
262144,0.000001413723
262144,0.000001493277
262144,0.000001448825
262144,0.000001419367
262144,0.000001453943
262144,0.000001383302
262144,0.000001430650
262144,0.000001445385
262144,0.000001456684
262144,0.000001458057
1048576,0.000001699635
1048576,0.000001730750
1048576,0.000001630232
1048576,0.000001693105
1048576,0.000001606372
1048576,0.000001713714
1048576,0.000001655359
1048576,0.000001740493
1048576,0.000001801317
1048576,0.000001666751
