mmap_size,latency
4096,0.000000213984
4096,0.000000213491
4096,0.000000213123
4096,0.000000214276
4096,0.000000213158
4096,0.000000216655
4096,0.000000212840
4096,0.000000216033
4096,0.000000210207
16384,0.000000204896
16384,0.000000209060
16384,0.000000206189
16384,0.000000205001
16384,0.000000211437
16384,0.000000208457
16384,0.000000208074
16384,0.000000211333
16384,0.000000206893
65536,0.000000214861
65536,0.000000206736
65536,0.000000212655
65536,0.000000208939
65536,0.000000215554
65536,0.000000206618
65536,0.000000211143
65536,0.000000206167
65536,0.000000209566
