mmap_size,latency
4096,0.000066503941
4096,0.000067559877
4096,0.000071107797
4096,0.000065824948
4096,0.000073234015
4096,0.000069859922
4096,0.000064985936
4096,0.000070365957
4096,0.000065366851
16384,0.000069508241
16384,0.000069423845
16384,0.000069633646
16384,0.000068126334
16384,0.000064484923
16384,0.000074492667
16384,0.000064657927
16384,0.000064739162
16384,0.000064739271
65536,0.000065632025
65536,0.000070400130
65536,0.000065071252
65536,0.000073194386
65536,0.000065167572
65536,0.000077385056
65536,0.000065085785
65536,0.000065072379
65536,0.000068174258
