mmap_size,latency
4096,0.000000217825
4096,0.000000220425
4096,0.000000218024
4096,0.000000225173
4096,0.000000219537
4096,0.000000221735
4096,0.000000216772
4096,0.000000218742
4096,0.000000218606
4096,0.000000218613
16384,0.000000217975
16384,0.000000210277
16384,0.000000211928
16384,0.000000214040
16384,0.000000213851
16384,0.000000214254
16384,0.000000214362
16384,0.000000212850
16384,0.000000217989
16384,0.000000211780
65536,0.000000213935
65536,0.000000212564
65536,0.000000214545
65536,0.000000210334
65536,0.000000214892
65536,0.000000212256
65536,0.000000213712
65536,0.000000218080
65536,0.000000222798
65536,0.000000211404
