mmap_size,latency
1024,0.000002866228
1024,0.000002345957
1024,0.000002275801
1024,0.000002937253
1024,0.000002362514
1024,0.000002283225
1024,0.000002190885
1024,0.000002206651
1024,0.000002308414
2048,0.000002237092
2048,0.000002193015
2048,0.000002210847
2048,0.000002205598
2048,0.000003572240
2048,0.000002368732
2048,0.000003155391
2048,0.000002253810
2048,0.000002346260
4096,0.000002668096
4096,0.000002248357
4096,0.000002236102
4096,0.000002264120
4096,0.000002205350
4096,0.000002280090
4096,0.000002256799
4096,0.000002831650
4096,0.000002231664
8192,0.000002320403
8192,0.000003739929
8192,0.000002351742
8192,0.000002475823
8192,0.000002346780
8192,0.000002427947
8192,0.000002457974
8192,0.000003805162
8192,0.000003117563
16384,0.000002396688
16384,0.000002514436
16384,0.000002813904
16384,0.000002498533
16384,0.000002530723
16384,0.000002582198
16384,0.000002976949
16384,0.000002403577
16384,0.000002500676
32768,0.000002515504
32768,0.000002410767
32768,0.000002489449
32768,0.000003069014
32768,0.000002456882
32768,0.000002499638
32768,0.000002474510
32768,0.000002538178
32768,0.000002791373
65536,0.000002694014
65536,0.000002630037
65536,0.000002583149
65536,0.000003323563
65536,0.000002662576
65536,0.000002700867
65536,0.000002639244
65536,0.000003456386
65536,0.000002585503
131072,0.000002990490
131072,0.000002890023
131072,0.000003659397
131072,0.000002807970
131072,0.000002783014
131072,0.000002785136
131072,0.000002936420
131072,0.000004462560
131072,0.000002937898
262144,0.000003245144
262144,0.000003329286
262144,0.000003222532
262144,0.000003286022
262144,0.000003111829
262144,0.000003388219
262144,0.000003640061
262144,0.000003259193
262144,0.000003215350
524288,0.000004153595
524288,0.000004043909
524288,0.000004285590
524288,0.000004147503
524288,0.000004217684
524288,0.000004185830
524288,0.000004117588
524288,0.000004190899
524288,0.000004133792
1048576,0.000005862546
1048576,0.000006024570
1048576,0.000005969493
1048576,0.000006045968
1048576,0.000005791818
1048576,0.000005680107
1048576,0.000006054299
1048576,0.000006547313
1048576,0.000005815105
