mmap_size,latency
4096,0.000000216918
4096,0.000000221484
4096,0.000000219771
4096,0.000000217893
4096,0.000000219014
4096,0.000000220394
4096,0.000000216831
4096,0.000000215243
4096,0.000000217091
4096,0.000000218532
16384,0.000000210755
16384,0.000000215222
16384,0.000000210221
16384,0.000000218114
16384,0.000000216027
16384,0.000000212216
16384,0.000000215782
16384,0.000000209554
16384,0.000000212087
16384,0.000000210651
65536,0.000000213071
65536,0.000000224434
65536,0.000000214464
65536,0.000000215156
65536,0.000000211285
65536,0.000000215331
65536,0.000000213208
65536,0.000000217797
65536,0.000000212874
65536,0.000000210403
