mmap_size,elapsed_time
4096,0.000000506481
4096,0.000000499011
4096,0.000000493226
4096,0.000000483876
4096,0.000000494250
4096,0.000000488467
4096,0.000000491035
4096,0.000000490346
4096,0.000000488066
4096,0.000000489707
16384,0.000000485457
16384,0.000000485543
16384,0.000000483041
16384,0.000000483858
16384,0.000000492647
16384,0.000000486916
16384,0.000000499320
16384,0.000000491577
16384,0.000000492852
16384,0.000000503185
65536,0.000000530408
65536,0.000000515402
65536,0.000000527582
65536,0.000000517983
65536,0.000000515872
65536,0.000000518726
65536,0.000000522651
65536,0.000000523991
65536,0.000000522465
65536,0.000000511962
