malloc_size,latency
1024,0.000000012522
1024,0.000000014151
1024,0.000000014517
1024,0.000000013678
1024,0.000000013484
1024,0.000000013647
1024,0.000000013104
1024,0.000000013064
1024,0.000000013325
1024,0.000000014555
2048,0.000000042860
2048,0.000000042503
2048,0.000000041719
2048,0.000000042661
2048,0.000000041478
2048,0.000000041981
2048,0.000000041902
2048,0.000000043135
2048,0.000000042575
2048,0.000000042107
4096,0.000000041555
4096,0.000000041277
4096,0.000000042000
4096,0.000000041680
4096,0.000000044759
4096,0.000000041830
4096,0.000000040974
4096,0.000000041656
4096,0.000000041607
4096,0.000000041974
8192,0.000000042490
8192,0.000000041305
8192,0.000000042433
8192,0.000000042382
8192,0.000000041318
8192,0.000000041711
8192,0.000000041893
8192,0.000000043288
8192,0.000000043131
8192,0.000000041794
16384,0.000000044379
16384,0.000000041448
16384,0.000000040699
16384,0.000000042588
16384,0.000000042495
16384,0.000000044810
16384,0.000000040773
16384,0.000000040333
16384,0.000000043346
16384,0.000000043236
32768,0.000000042635
32768,0.000000041144
32768,0.000000044191
32768,0.000000042874
32768,0.000000041525
32768,0.000000042062
32768,0.000000046033
32768,0.000000043616
32768,0.000000041954
32768,0.000000044916
65536,0.000000048469
65536,0.000000045690
65536,0.000000044237
65536,0.000000052048
65536,0.000000054582
65536,0.000000042562
65536,0.000000048547
65536,0.000000047160
65536,0.000000044091
65536,0.000000043674
131072,0.000000048763
131072,0.000000047437
131072,0.000000042282
131072,0.000000052483
131072,0.000000050423
131072,0.000000045439
131072,0.000000045473
131072,0.000000052759
131072,0.000000046090
131072,0.000000044353
262144,0.000006230309
262144,0.000006181458
262144,0.000006110345
262144,0.000006364542
262144,0.000006390164
262144,0.000006470361
262144,0.000006444243
262144,0.000006284922
262144,0.000006354141
262144,0.000006416139
524288,0.000006234837
524288,0.000006388765
524288,0.000006363329
524288,0.000006592337
524288,0.000006208160
524288,0.000006240123
524288,0.000006290123
524288,0.000006296684
524288,0.000006449095
524288,0.000006358907
1048576,0.000006319502
1048576,0.000006440574
1048576,0.000006312088
1048576,0.000006384529
1048576,0.000006325918
1048576,0.000006318779
1048576,0.000006411268
1048576,0.000006469402
1048576,0.000006442465
1048576,0.000006538625
