mmap_size,latency
4096,0.000002608679
4096,0.000002498125
4096,0.000002605188
4096,0.000003021243
4096,0.000002517189
4096,0.000002704450
4096,0.000002966884
4096,0.000002440850
4096,0.000002772346
16384,0.000002823767
16384,0.000002744048
16384,0.000002602255
16384,0.000002775974
16384,0.000002707340
16384,0.000002742075
16384,0.000002958520
16384,0.000002655341
16384,0.000002548687
65536,0.000002997939
65536,0.000002900980
65536,0.000002918650
65536,0.000002842391
65536,0.000003438279
65536,0.000002741625
65536,0.000002918768
65536,0.000003081033
65536,0.000002835358
