mmap_size,latency
4096,0.000002505920
4096,0.000002423823
4096,0.000002414133
4096,0.000002277636
4096,0.000002396080
4096,0.000002333610
4096,0.000002351758
4096,0.000002281174
4096,0.000002410904
16384,0.000002559591
16384,0.000002569421
16384,0.000002490535
16384,0.000002483391
16384,0.000002648499
16384,0.000002513496
16384,0.000002520782
16384,0.000002543849
16384,0.000002541153
65536,0.000002632324
65536,0.000002592359
65536,0.000002654476
65536,0.000002622456
65536,0.000002586454
65536,0.000002642596
65536,0.000002535220
65536,0.000002570477
65536,0.000002801611
