mmap_size,latency
4096,0.000002525432
4096,0.000004885152
4096,0.000002202670
4096,0.000002219418
4096,0.000002189791
4096,0.000002227388
4096,0.000002186070
4096,0.000002295126
4096,0.000002625659
16384,0.000002762355
16384,0.000005845054
16384,0.000002461236
16384,0.000006534676
16384,0.000002427311
16384,0.000002370613
16384,0.000002756294
16384,0.000002431787
16384,0.000002456859
65536,0.000002534581
65536,0.000002643476
65536,0.000003040368
65536,0.000002607632
65536,0.000006257670
65536,0.000002537452
65536,0.000002801914
65536,0.000002783624
65536,0.000002655285
