mmap_size,latency
4096,0.000002655704
4096,0.000002507104
4096,0.000002219955
4096,0.000002102264
4096,0.000002112330
4096,0.000002113052
4096,0.000002105842
4096,0.000002121169
4096,0.000002148696
16384,0.000002681812
16384,0.000002430107
16384,0.000002381915
16384,0.000002129007
16384,0.000002119538
16384,0.000002125218
16384,0.000002148510
16384,0.000002092558
16384,0.000002559452
65536,0.000002291891
65536,0.000002294130
65536,0.000002273683
65536,0.000002360717
65536,0.000002357784
65536,0.000002319577
65536,0.000002352962
65536,0.000002491088
65536,0.000002342349
