mmap_size,latency
4096,0.000002596616
4096,0.000002487908
4096,0.000002409840
4096,0.000002832444
4096,0.000002596844
4096,0.000002436149
4096,0.000002416612
4096,0.000002855964
4096,0.000002451967
16384,0.000002749306
16384,0.000002650567
16384,0.000002460306
16384,0.000002667065
16384,0.000002605781
16384,0.000002785902
16384,0.000003043927
16384,0.000002624492
16384,0.000002781305
65536,0.000002758396
65536,0.000002716079
65536,0.000002749483
65536,0.000002610399
65536,0.000002784428
65536,0.000002723497
65536,0.000002801668
65536,0.000002754358
65536,0.000002765115
