mmap_size,latency
1024,0.000007772648
1024,0.000007826336
1024,0.000008922810
1024,0.000007761993
1024,0.000007879614
1024,0.000007744024
1024,0.000007671719
1024,0.000007698966
1024,0.000008891738
2048,0.000008244473
2048,0.000007842160
2048,0.000007755412
2048,0.000009114218
2048,0.000008739829
2048,0.000007720919
2048,0.000010416771
2048,0.000007834869
2048,0.000007845368
4096,0.000011059194
4096,0.000008155456
4096,0.000007653959
4096,0.000007834821
4096,0.000007734885
4096,0.000007725280
4096,0.000008069880
4096,0.000007969484
4096,0.000007927531
8192,0.000009009950
8192,0.000008663420
8192,0.000008982319
8192,0.000008157418
8192,0.000008214898
8192,0.000008046928
8192,0.000008415138
8192,0.000007917299
8192,0.000007991127
16384,0.000007940652
16384,0.000007890924
16384,0.000009873392
16384,0.000009251822
16384,0.000008240463
16384,0.000007910015
16384,0.000008019866
16384,0.000007819886
16384,0.000008109970
32768,0.000009369322
32768,0.000008130777
32768,0.000007995561
32768,0.000008154041
32768,0.000008027052
32768,0.000008101796
32768,0.000008865681
32768,0.000007900972
32768,0.000008179179
65536,0.000008178323
65536,0.000008872114
65536,0.000008114362
65536,0.000008117680
65536,0.000009964973
65536,0.000008117764
65536,0.000008126491
65536,0.000008378898
65536,0.000008129918
131072,0.000009007068
131072,0.000008370468
131072,0.000008423396
131072,0.000008450965
131072,0.000008594356
131072,0.000008496499
131072,0.000008477288
131072,0.000009028523
131072,0.000008373855
262144,0.000009527321
262144,0.000008881732
262144,0.000008857550
262144,0.000008755745
262144,0.000008966166
262144,0.000008871662
262144,0.000008965023
262144,0.000009701503
262144,0.000008937305
524288,0.000009535548
524288,0.000010448914
524288,0.000009643927
524288,0.000009942874
524288,0.000009604479
524288,0.000009512075
524288,0.000009582216
524288,0.000009592522
524288,0.000009641023
1048576,0.000012262855
1048576,0.000011394103
1048576,0.000011681071
1048576,0.000011110429
1048576,0.000011324586
1048576,0.000011267552
1048576,0.000011289616
1048576,0.000011714481
1048576,0.000011464225
