malloc_size,elapsed_time
4096,0.000000090418
4096,0.000000095500
4096,0.000000090252
4096,0.000000089190
4096,0.000000090302
4096,0.000000090499
4096,0.000000088138
4096,0.000000092576
4096,0.000000089520
4096,0.000000090129
8192,0.000000162307
8192,0.000000161030
8192,0.000000158845
8192,0.000000160321
8192,0.000000163043
8192,0.000000156062
8192,0.000000158200
8192,0.000000158086
8192,0.000000156416
8192,0.000000164979
16384,0.000000281267
16384,0.000000277900
16384,0.000000283202
16384,0.000000280256
16384,0.000000284873
16384,0.000000274595
16384,0.000000275870
16384,0.000000286702
16384,0.000000287413
16384,0.000000283622
32768,0.000000667902
32768,0.000000652097
32768,0.000000702713
32768,0.000000740152
32768,0.000000717290
32768,0.000000699241
32768,0.000000712819
32768,0.000000713831
32768,0.000000720913
32768,0.000000707072
65536,0.000001232897
65536,0.000001271348
65536,0.000001232088
65536,0.000001301553
65536,0.000001262660
65536,0.000001270786
65536,0.000001249670
65536,0.000001230167
65536,0.000001287807
65536,0.000001271962
131072,0.000028258102
131072,0.000028154696
131072,0.000027821573
131072,0.000027817491
131072,0.000028101614
131072,0.000027581750
131072,0.000028522540
131072,0.000028012848
131072,0.000028141634
131072,0.000027686798
262144,0.000050548667
262144,0.000051185670
262144,0.000051259146
262144,0.000051205503
262144,0.000051680040
262144,0.000051025595
262144,0.000050982215
262144,0.000051176545
262144,0.000051403348
262144,0.000051298566
1048576,0.000198823797
1048576,0.000197591016
1048576,0.000200201584
1048576,0.000198644027
1048576,0.000198506402
1048576,0.000199274014
1048576,0.000200172127
1048576,0.000200789078
1048576,0.000198358854
1048576,0.000199184383
