malloc_size,elapsed_time
4096,0.000000795934
4096,0.000000785250
4096,0.000000795311
4096,0.000000781896
4096,0.000000783132
4096,0.000000794484
4096,0.000000785822
4096,0.000000789270
4096,0.000000783193
4096,0.000000782742
8192,0.000000809245
8192,0.000000804415
8192,0.000000813604
8192,0.000000799996
8192,0.000000805342
8192,0.000000808488
8192,0.000000809423
8192,0.000000808129
8192,0.000000804294
8192,0.000000799014
16384,0.000000850375
16384,0.000000851046
16384,0.000000865646
16384,0.000000856387
16384,0.000000850700
16384,0.000000831961
16384,0.000000831936
16384,0.000000841886
16384,0.000000838149
16384,0.000000847839
32768,0.000000891211
32768,0.000000867802
32768,0.000000893306
32768,0.000000871863
32768,0.000000870760
32768,0.000000880534
32768,0.000000880699
32768,0.000000882020
32768,0.000000887437
32768,0.000000884925
65536,0.000000927661
65536,0.000000931191
65536,0.000000926958
65536,0.000000929141
65536,0.000000931001
65536,0.000000936729
65536,0.000000955611
65536,0.000000907545
65536,0.000000912078
65536,0.000000928865
131072,0.000001121094
131072,0.000001188924
131072,0.000001165888
131072,0.000001188205
131072,0.000001176641
131072,0.000001115494
131072,0.000001136774
131072,0.000001138966
131072,0.000001112616
131072,0.000001113706
262144,0.000001163340
262144,0.000001145704
262144,0.000001225576
262144,0.000001155887
262144,0.000001127950
262144,0.000001183892
262144,0.000001178847
262144,0.000001168823
262144,0.000001134926
262144,0.000001125892
1048576,0.000001349807
1048576,0.000001245148
1048576,0.000001348381
1048576,0.000001499910
1048576,0.000001283768
1048576,0.000001403518
1048576,0.000001334580
1048576,0.000001331758
1048576,0.000001357568
1048576,0.000001379014
