mmap_size,latency
4096,0.000002667744
4096,0.000002650778
4096,0.000002595488
4096,0.000002691521
4096,0.000002548080
4096,0.000002684877
4096,0.000002638595
4096,0.000002588803
4096,0.000002586530
4096,0.000002717481
16384,0.000002740268
16384,0.000002690424
16384,0.000002796893
16384,0.000002794990
16384,0.000002860895
16384,0.000003018371
16384,0.000002823086
16384,0.000002676293
16384,0.000002772243
16384,0.000002944057
65536,0.000003253348
65536,0.000003634878
65536,0.000003245282
65536,0.000003246456
65536,0.000003265490
65536,0.000003254586
65536,0.000003290477
65536,0.000003259652
65536,0.000003286400
65536,0.000003239519
