mmap_size,latency
4096,0.000000217675
4096,0.000000217987
4096,0.000000219598
4096,0.000000218684
4096,0.000000218563
4096,0.000000222387
4096,0.000000220883
4096,0.000000220487
4096,0.000000219203
4096,0.000000218844
16384,0.000000213903
16384,0.000000213609
16384,0.000000214849
16384,0.000000213197
16384,0.000000219974
16384,0.000000212310
16384,0.000000215391
16384,0.000000215961
16384,0.000000216797
16384,0.000000213586
65536,0.000000216689
65536,0.000000215020
65536,0.000000215476
65536,0.000000218338
65536,0.000000213955
65536,0.000000214064
65536,0.000000215970
65536,0.000000216897
65536,0.000000212937
65536,0.000000216088
