mmap_size,latency
1024,0.000000707859
1024,0.000000464553
1024,0.000000456077
1024,0.000000428332
1024,0.000000411880
1024,0.000000413244
1024,0.000000406146
1024,0.000000411652
1024,0.000000407965
1024,0.000000406248
2048,0.000000406976
2048,0.000000411746
2048,0.000000413528
2048,0.000000406509
2048,0.000000407549
2048,0.000000413421
2048,0.000000403916
2048,0.000000409012
2048,0.000000427534
2048,0.000000409251
4096,0.000000407989
4096,0.000000408330
4096,0.000000411611
4096,0.000000411042
4096,0.000000410939
4096,0.000000424922
4096,0.000000408640
4096,0.000000412262
4096,0.000000408404
4096,0.000000430318
8192,0.000000410910
8192,0.000000402707
8192,0.000000411650
8192,0.000000409919
8192,0.000000408101
8192,0.000000406384
8192,0.000000412768
8192,0.000000400285
8192,0.000000409285
8192,0.000000426519
16384,0.000000410278
16384,0.000000419471
16384,0.000000410625
16384,0.000000426415
16384,0.000000412759
16384,0.000000426299
16384,0.000000421806
16384,0.000000423258
16384,0.000000402723
16384,0.000000428615
32768,0.000000416069
32768,0.000000416880
32768,0.000000410807
32768,0.000000418208
32768,0.000000416190
32768,0.000000413014
32768,0.000000424912
32768,0.000000419083
32768,0.000000430864
32768,0.000000412420
65536,0.000000437264
65536,0.000000422972
65536,0.000000425987
65536,0.000000433724
65536,0.000000427127
65536,0.000000428372
65536,0.000000416475
65536,0.000000424804
65536,0.000000428379
65536,0.000000431958
131072,0.000000483962
131072,0.000000489774
131072,0.000000477616
131072,0.000000489242
131072,0.000000482571
131072,0.000000503173
131072,0.000000484661
131072,0.000000476142
131072,0.000000491503
131072,0.000000486765
262144,0.000000527498
262144,0.000000536042
262144,0.000000525986
262144,0.000000528274
262144,0.000000528643
262144,0.000000529314
262144,0.000000515091
262144,0.000000541764
262144,0.000000533833
262144,0.000000528054
524288,0.000000582925
524288,0.000000613832
524288,0.000000586659
524288,0.000000580142
524288,0.000000579597
524288,0.000000592483
524288,0.000000590969
524288,0.000000583822
524288,0.000000592758
524288,0.000000578424
1048576,0.000000710289
1048576,0.000000707547
1048576,0.000000690736
1048576,0.000000708891
1048576,0.000000714163
1048576,0.000000715338
1048576,0.000000716512
1048576,0.000000750596
1048576,0.000000736294
1048576,0.000000763287
