mmap_size,latency
4096,0.000002885633
4096,0.000003789741
4096,0.000003741898
4096,0.000002749516
4096,0.000002572513
4096,0.000002603814
4096,0.000003200871
4096,0.000002910870
4096,0.000003312142
16384,0.000003721868
16384,0.000003510340
16384,0.000002776678
16384,0.000002675904
16384,0.000002973316
16384,0.000003314026
16384,0.000003367980
16384,0.000003725302
16384,0.000003306696
65536,0.000003323978
65536,0.000003334435
65536,0.000003133744
65536,0.000002809603
65536,0.000003492046
65536,0.000003571698
65536,0.000003628176
65536,0.000002661868
65536,0.000003759560
