mmap_size,latency
1024,0.000001894899
1024,0.000001847784
1024,0.000001899423
1024,0.000001932720
1024,0.000001954891
1024,0.000001881284
1024,0.000002032380
1024,0.000001892546
1024,0.000001960508
2048,0.000001879757
2048,0.000001893132
2048,0.000001837897
2048,0.000001846333
2048,0.000001874530
2048,0.000001826388
2048,0.000001887001
2048,0.000001953464
2048,0.000001926320
4096,0.000002003802
4096,0.000001979999
4096,0.000001861379
4096,0.000001838083
4096,0.000001864082
4096,0.000001829620
4096,0.000001914296
4096,0.000002035859
4096,0.000001952581
8192,0.000001858900
8192,0.000001940407
8192,0.000001862653
8192,0.000001925096
8192,0.000001936464
8192,0.000001887296
8192,0.000001950737
8192,0.000001957268
8192,0.000001992767
16384,0.000001854111
16384,0.000001949484
16384,0.000001851891
16384,0.000001872994
16384,0.000002078445
16384,0.000001920867
16384,0.000001936654
16384,0.000001914769
16384,0.000001931982
32768,0.000002008837
32768,0.000001947364
32768,0.000001855151
32768,0.000001906295
32768,0.000001896538
32768,0.000001862920
32768,0.000001882081
32768,0.000001962748
32768,0.000001862261
65536,0.000001920293
65536,0.000001856609
65536,0.000001849379
65536,0.000001942416
65536,0.000001906658
65536,0.000001883158
65536,0.000001861277
65536,0.000001893156
65536,0.000001884133
131072,0.000001903872
131072,0.000001961697
131072,0.000001895105
131072,0.000002027009
131072,0.000001951741
131072,0.000001856766
131072,0.000001895526
131072,0.000001924141
131072,0.000001926816
262144,0.000002222620
262144,0.000002611600
262144,0.000003513109
262144,0.000001885636
262144,0.000002842359
262144,0.000001906969
262144,0.000001829973
262144,0.000002529435
262144,0.000001878932
524288,0.000004793297
524288,0.000003573906
524288,0.000004780459
524288,0.000002017658
524288,0.000003340702
524288,0.000003843249
524288,0.000003458441
524288,0.000001863922
524288,0.000003240299
1048576,0.000004223583
1048576,0.000003586715
1048576,0.000003602392
1048576,0.000004883201
1048576,0.000004397082
1048576,0.000003540358
1048576,0.000003610955
1048576,0.000003936513
1048576,0.000003640054
