malloc_size,latency
1024,0.000000109661
1024,0.000000107106
1024,0.000000121670
1024,0.000000117339
1024,0.000000125487
1024,0.000000099977
1024,0.000000114386
1024,0.000000103972
1024,0.000000105060
1024,0.000000119767
2048,0.000000102553
2048,0.000000109058
2048,0.000000103696
2048,0.000000127774
2048,0.000000103044
2048,0.000000094091
2048,0.000000087959
2048,0.000000110596
2048,0.000000127494
2048,0.000000115301
4096,0.000000119961
4096,0.000000106013
4096,0.000000118682
4096,0.000000119430
4096,0.000000139766
4096,0.000000145232
4096,0.000000090933
4096,0.000000191318
4096,0.000000104768
4096,0.000000112077
8192,0.000000108928
8192,0.000000106480
8192,0.000000106721
8192,0.000000099618
8192,0.000000101034
8192,0.000000098901
8192,0.000000122018
8192,0.000000120584
8192,0.000000116201
8192,0.000000099272
16384,0.000000114771
16384,0.000000105209
16384,0.000000120290
16384,0.000000125040
16384,0.000000120641
16384,0.000000108546
16384,0.000000144463
16384,0.000000133859
16384,0.000000099904
16384,0.000000114634
32768,0.000000147936
32768,0.000000197793
32768,0.000000151063
32768,0.000000127945
32768,0.000000177021
32768,0.000000142247
32768,0.000000119506
32768,0.000000122497
32768,0.000000128864
32768,0.000000123812
65536,0.000000200540
65536,0.000000168884
65536,0.000000186876
65536,0.000000178947
65536,0.000000166279
65536,0.000000177318
65536,0.000000165171
65536,0.000000157551
65536,0.000000151169
65536,0.000000174084
131072,0.000000283173
131072,0.000000242756
131072,0.000000276717
131072,0.000000260353
131072,0.000000254228
131072,0.000000318346
131072,0.000000245994
131072,0.000000229827
131072,0.000000329312
131072,0.000000253392
262144,0.000000448954
262144,0.000000248875
262144,0.000000493502
262144,0.000000468878
262144,0.000000389557
262144,0.000000600853
262144,0.000000315633
262144,0.000000464526
262144,0.000000494042
262144,0.000000463886
524288,0.000001054352
524288,0.000000734149
524288,0.000000804410
524288,0.000000641441
524288,0.000000884595
524288,0.000000571727
524288,0.000000992856
524288,0.000000803911
524288,0.000000664768
524288,0.000000897547
1048576,0.000001419189
1048576,0.000001718090
1048576,0.000002024707
1048576,0.000002125713
1048576,0.000001593889
1048576,0.000002077504
1048576,0.000001907289
1048576,0.000001775078
1048576,0.000001314699
1048576,0.000001621633
