malloc_size,elapsed_time
4096,0.000000240182
4096,0.000000245808
4096,0.000000237443
4096,0.000000224911
4096,0.000000224061
4096,0.000000229408
4096,0.000000225327
4096,0.000000215830
4096,0.000000312902
4096,0.000000237659
8192,0.000000347107
8192,0.000000354457
8192,0.000000359041
8192,0.000000338418
8192,0.000000349568
8192,0.000000331124
8192,0.000000367155
8192,0.000000370751
8192,0.000000352373
8192,0.000000361796
16384,0.000000587080
16384,0.000000620450
16384,0.000000625278
16384,0.000000650786
16384,0.000000573889
16384,0.000000564416
16384,0.000000554851
16384,0.000000662812
16384,0.000000548029
16384,0.000000582699
32768,0.000001407579
32768,0.000001379819
32768,0.000001449676
32768,0.000001558687
32768,0.000001490408
32768,0.000001433066
32768,0.000001339102
32768,0.000001414516
32768,0.000001469940
32768,0.000001430726
65536,0.000002807923
65536,0.000002658285
65536,0.000002520231
65536,0.000002626265
65536,0.000002603321
65536,0.000002782988
65536,0.000002925828
65536,0.000002492501
65536,0.000002706756
65536,0.000002903376
131072,0.000005181930
131072,0.000005208105
131072,0.000005377768
131072,0.000005183677
131072,0.000004805141
131072,0.000005104430
131072,0.000005286588
131072,0.000005266891
131072,0.000005305091
131072,0.000005424020
262144,0.000010535138
262144,0.000010865431
262144,0.000010092551
262144,0.000011021963
262144,0.000010154562
262144,0.000011252122
262144,0.000010562806
262144,0.000010887973
262144,0.000011270754
262144,0.000010357231
1048576,0.000047439650
1048576,0.000049261609
1048576,0.000054157113
1048576,0.000049350191
1048576,0.000049639941
1048576,0.000049364195
1048576,0.000048332773
1048576,0.000046087355
1048576,0.000045377805
1048576,0.000049693920
