mmap_size,latency
4096,0.000000203496
4096,0.000000204610
4096,0.000000202612
4096,0.000000209118
4096,0.000000206736
4096,0.000000202996
4096,0.000000204931
4096,0.000000202565
4096,0.000000213074
4096,0.000000207059
16384,0.000000206147
16384,0.000000202793
16384,0.000000198762
16384,0.000000205559
16384,0.000000201039
16384,0.000000202423
16384,0.000000202674
16384,0.000000201873
16384,0.000000206788
16384,0.000000202591
65536,0.000000205535
65536,0.000000201061
65536,0.000000201751
65536,0.000000200611
65536,0.000000200319
65536,0.000000201817
65536,0.000000200245
65536,0.000000203476
65536,0.000000201282
65536,0.000000202409
