mmap_size,latency
4096,0.000002693177
4096,0.000002689763
4096,0.000002675365
4096,0.000002534921
4096,0.000002675550
4096,0.000002821827
4096,0.000002953725
4096,0.000002504842
4096,0.000002559726
4096,0.000002750945
16384,0.000002764000
16384,0.000002839926
16384,0.000002727111
16384,0.000002699416
16384,0.000002577850
16384,0.000002615921
16384,0.000002775671
16384,0.000003055428
16384,0.000002781690
16384,0.000002644463
65536,0.000003048485
65536,0.000002955246
65536,0.000002771047
65536,0.000002845923
65536,0.000003005668
65536,0.000002683936
65536,0.000002972520
65536,0.000002853800
65536,0.000002920985
65536,0.000002994646
