mmap_size,latency
1024,0.000000618425
1024,0.000000605600
1024,0.000000627755
1024,0.000000610153
1024,0.000000601064
1024,0.000000603668
1024,0.000000610409
1024,0.000000611108
1024,0.000000623895
2048,0.000000625292
2048,0.000000621154
2048,0.000000613925
2048,0.000000626730
2048,0.000000624262
2048,0.000000628154
2048,0.000000627680
2048,0.000000622409
2048,0.000000625128
4096,0.000000617726
4096,0.000000622917
4096,0.000000617764
4096,0.000000625504
4096,0.000000621601
4096,0.000000629716
4096,0.000000610464
4096,0.000000623076
4096,0.000000613017
8192,0.000000629203
8192,0.000000610250
8192,0.000000607602
8192,0.000000608497
8192,0.000000606241
8192,0.000000612458
8192,0.000000623942
8192,0.000000618152
8192,0.000000630066
16384,0.000000610178
16384,0.000000608513
16384,0.000000635793
16384,0.000000618041
16384,0.000000618742
16384,0.000000616457
16384,0.000000625495
16384,0.000000622937
16384,0.000000629218
32768,0.000000599911
32768,0.000000609350
32768,0.000000608536
32768,0.000000624083
32768,0.000000603999
32768,0.000000612745
32768,0.000000605095
32768,0.000000615143
32768,0.000000613722
65536,0.000000606113
65536,0.000000616218
65536,0.000000609438
65536,0.000000612113
65536,0.000000606257
65536,0.000000619774
65536,0.000000612382
65536,0.000000623511
65536,0.000000602041
131072,0.000000627146
131072,0.000000634384
131072,0.000000630038
131072,0.000000620854
131072,0.000000629628
131072,0.000000632631
131072,0.000000628813
131072,0.000000629911
131072,0.000000633729
262144,0.000000637994
262144,0.000000637190
262144,0.000000639009
262144,0.000000639079
262144,0.000000636724
262144,0.000000647386
262144,0.000000647928
262144,0.000000635299
262144,0.000000628450
524288,0.000000633687
524288,0.000000626635
524288,0.000000634606
524288,0.000000632285
524288,0.000000633926
524288,0.000000630996
524288,0.000000632641
524288,0.000000633877
524288,0.000000629208
1048576,0.000000630209
1048576,0.000000630530
1048576,0.000000637138
1048576,0.000000626858
1048576,0.000000636903
1048576,0.000000624181
1048576,0.000000624997
1048576,0.000000632912
1048576,0.000000629437
