mmap_size,latency
4096,0.000002263301
4096,0.000002237680
4096,0.000002249433
4096,0.000002258036
4096,0.000002275116
4096,0.000002277477
4096,0.000002254421
4096,0.000002234148
4096,0.000002219958
16384,0.000002455074
16384,0.000002376689
16384,0.000002382054
16384,0.000003636434
16384,0.000002841748
16384,0.000002350458
16384,0.000002366850
16384,0.000002382315
16384,0.000002363380
65536,0.000002539501
65536,0.000002550475
65536,0.000002591916
65536,0.000002602261
65536,0.000002635258
65536,0.000002586839
65536,0.000002583938
65536,0.000002571091
65536,0.000002576376
