mmap_size,latency
4096,0.000000214871
4096,0.000000214853
4096,0.000000212896
4096,0.000000215236
4096,0.000000213913
4096,0.000000215222
4096,0.000000212104
4096,0.000000214620
4096,0.000000212298
16384,0.000000207287
16384,0.000000211341
16384,0.000000209668
16384,0.000000211121
16384,0.000000207253
16384,0.000000211178
16384,0.000000207922
16384,0.000000212081
16384,0.000000207656
65536,0.000000210077
65536,0.000000208542
65536,0.000000210442
65536,0.000000207365
65536,0.000000210726
65536,0.000000208431
65536,0.000000209949
65536,0.000000209539
65536,0.000000211246
