mmap_size,elapsed_time
4096,0.000000404945
4096,0.000000407420
4096,0.000000404042
4096,0.000000405249
4096,0.000000404671
4096,0.000000403914
4096,0.000000400860
4096,0.000000401854
4096,0.000000404272
4096,0.000000401998
16384,0.000000403711
16384,0.000000404922
16384,0.000000407709
16384,0.000000404177
16384,0.000000409224
16384,0.000000406009
16384,0.000000411167
16384,0.000000403318
16384,0.000000409449
16384,0.000000406902
65536,0.000000419636
65536,0.000000420236
65536,0.000000420542
65536,0.000000417557
65536,0.000000420249
65536,0.000000420122
65536,0.000000419635
65536,0.000000415413
65536,0.000000418931
65536,0.000000414771
