malloc_size,latency
1024,0.000015157259
1024,0.000014713600
1024,0.000014740150
1024,0.000015050298
1024,0.000014650424
1024,0.000014917964
1024,0.000014447488
1024,0.000014591351
1024,0.000014379434
1024,0.000014799567
2048,0.000028791737
2048,0.000028862617
2048,0.000029709091
2048,0.000029294981
2048,0.000028710052
2048,0.000028297795
2048,0.000028730939
2048,0.000028516755
2048,0.000028772767
2048,0.000028385779
4096,0.000057365160
4096,0.000055931496
4096,0.000056057470
4096,0.000056540224
4096,0.000056008978
4096,0.000056055122
4096,0.000056058893
4096,0.000056316801
4096,0.000056866476
4096,0.000056391892
8192,0.000057957866
8192,0.000057719224
8192,0.000058066839
8192,0.000057556664
8192,0.000057360497
8192,0.000057835008
8192,0.000058479788
8192,0.000057909307
8192,0.000058002569
8192,0.000058978146
16384,0.000062342503
16384,0.000063979005
16384,0.000061971225
16384,0.000062476840
16384,0.000062140570
16384,0.000063311686
16384,0.000063102498
16384,0.000062762272
16384,0.000063244197
16384,0.000061941532
32768,0.000069319617
32768,0.000069889109
32768,0.000069377771
32768,0.000070366509
32768,0.000067912799
32768,0.000068566016
32768,0.000068099756
32768,0.000066932037
32768,0.000068982324
32768,0.000068698749
65536,0.000075687051
65536,0.000072844421
65536,0.000074554601
65536,0.000075357730
65536,0.000074639700
65536,0.000074166357
65536,0.000074628463
65536,0.000072695970
65536,0.000073005625
65536,0.000072322902
131072,0.000088900996
131072,0.000087183849
131072,0.000089365851
131072,0.000089265072
131072,0.000088505303
131072,0.000088248658
131072,0.000087038532
131072,0.000087331934
131072,0.000089132736
131072,0.000093044055
262144,0.000102285578
262144,0.000102970311
262144,0.000109151510
262144,0.000104059622
262144,0.000100720095
262144,0.000118622840
262144,0.000113541753
262144,0.000103072935
262144,0.000109465583
262144,0.000105662489
524288,0.000146496537
524288,0.000153292330
524288,0.000150025579
524288,0.000141872271
524288,0.000156307690
524288,0.000140863366
524288,0.000138359591
524288,0.000138882840
524288,0.000135115760
524288,0.000139784089
1048576,0.000202421375
1048576,0.000191804654
1048576,0.000227932242
1048576,0.000181845652
1048576,0.000219898057
1048576,0.000217584838
1048576,0.000186766900
1048576,0.000184025578
1048576,0.000182365969
1048576,0.000184889453
