mmap_size,latency
4096,0.000000541849
4096,0.000000545486
4096,0.000000550083
4096,0.000000563414
4096,0.000000548921
4096,0.000000555183
4096,0.000000545519
4096,0.000000537092
4096,0.000000540031
16384,0.000000554742
16384,0.000000532263
16384,0.000000541626
16384,0.000000532767
16384,0.000000534078
16384,0.000000543069
16384,0.000000535358
16384,0.000000539964
16384,0.000000533539
65536,0.000000556554
65536,0.000000539985
65536,0.000000535993
65536,0.000000551350
65536,0.000000547980
65536,0.000000545296
65536,0.000000557356
65536,0.000000558822
65536,0.000000538751
