mmap_size,elapsed_time
4096,0.000000929074
4096,0.000000987673
4096,0.000000945013
4096,0.000000929011
4096,0.000000913825
4096,0.000000917770
4096,0.000000902899
4096,0.000000943292
4096,0.000000954208
4096,0.000000970845
16384,0.000000950355
16384,0.000000960694
16384,0.000000930335
16384,0.000000888717
16384,0.000000881161
16384,0.000000910048
16384,0.000000980580
16384,0.000000986925
16384,0.000000947123
16384,0.000000925382
65536,0.000000917334
65536,0.000000901691
65536,0.000000916949
65536,0.000000926406
65536,0.000000931515
65536,0.000000923489
65536,0.000000955907
65536,0.000000935204
65536,0.000000924043
65536,0.000000886077
262144,0.000000918261
262144,0.000000906842
262144,0.000000909805
262144,0.000000953535
262144,0.000000939283
262144,0.000000933098
262144,0.000000911032
262144,0.000000930227
262144,0.000000885851
262144,0.000000897273
1048576,0.000000900967
1048576,0.000000972855
1048576,0.000000984455
1048576,0.000000982440
1048576,0.000000932426
1048576,0.000000974529
1048576,0.000001001136
1048576,0.000000971883
1048576,0.000000928772
1048576,0.000000934921
