malloc_size,elapsed_time
4096,0.000000064881
4096,0.000000066998
4096,0.000000068959
4096,0.000000067311
4096,0.000000066864
4096,0.000000068349
4096,0.000000066087
4096,0.000000065457
4096,0.000000063746
4096,0.000000065194
8192,0.000000104031
8192,0.000000106667
8192,0.000000098939
8192,0.000000099355
8192,0.000000104111
8192,0.000000101079
8192,0.000000098147
8192,0.000000106657
8192,0.000000102200
8192,0.000000109778
16384,0.000000184564
16384,0.000000188259
16384,0.000000178248
16384,0.000000185313
16384,0.000000189414
16384,0.000000175307
16384,0.000000185843
16384,0.000000191295
16384,0.000000182371
16384,0.000000183343
32768,0.000000581261
32768,0.000000591608
32768,0.000000546440
32768,0.000000509116
32768,0.000000582789
32768,0.000000584477
32768,0.000000570396
32768,0.000000590446
32768,0.000000615887
32768,0.000000525519
65536,0.000001032865
65536,0.000001077178
65536,0.000001124730
65536,0.000001143946
65536,0.000001125302
65536,0.000001119058
65536,0.000001135926
65536,0.000001097130
65536,0.000001081988
65536,0.000001113917
131072,0.000002476651
131072,0.000002225766
131072,0.000002091621
131072,0.000002125988
131072,0.000002190788
131072,0.000002211276
131072,0.000002332502
131072,0.000002376296
131072,0.000002217995
131072,0.000002135907
262144,0.000080763399
262144,0.000080523797
262144,0.000080223745
262144,0.000080432414
262144,0.000080090471
262144,0.000081096563
262144,0.000079063646
262144,0.000081090018
262144,0.000081316939
262144,0.000081321440
1048576,0.000315736926
1048576,0.000310027607
1048576,0.000312216713
1048576,0.000313795877
1048576,0.000312853473
1048576,0.000309979006
1048576,0.000313869561
1048576,0.000314229400
1048576,0.000316390141
1048576,0.000314547186
