mmap_size,elapsed_time
4096,0.000001374834
4096,0.000001318206
4096,0.000001343284
4096,0.000001289031
4096,0.000001309252
4096,0.000001286845
4096,0.000001320146
4096,0.000001346674
4096,0.000001313744
4096,0.000001339284
16384,0.000001333602
16384,0.000001275522
16384,0.000001306531
16384,0.000001294597
16384,0.000001290950
16384,0.000001289357
16384,0.000001288016
16384,0.000001300369
16384,0.000001322439
16384,0.000001353759
65536,0.000001431528
65536,0.000001418387
65536,0.000001426667
65536,0.000001396849
65536,0.000001379969
65536,0.000001344027
65536,0.000001385457
65536,0.000001404714
65536,0.000001400615
65536,0.000001348161
262144,0.000001461556
262144,0.000001417424
262144,0.000001425817
262144,0.000001387133
262144,0.000001446513
262144,0.000001432256
262144,0.000001448033
262144,0.000001503935
262144,0.000001458353
262144,0.000001510146
1048576,0.000001719141
1048576,0.000001689748
1048576,0.000001653455
1048576,0.000001747682
1048576,0.000001707818
1048576,0.000001709241
1048576,0.000002060641
1048576,0.000001875002
1048576,0.000001769873
1048576,0.000001769500
