malloc_size,elapsed_time
4096,0.000001312584
4096,0.000001252104
4096,0.000001269848
4096,0.000001260555
4096,0.000001378545
4096,0.000001278089
4096,0.000001252778
4096,0.000001395653
4096,0.000001308075
4096,0.000001389949
8192,0.000001476241
8192,0.000001385883
8192,0.000001353734
8192,0.000001445351
8192,0.000001498179
8192,0.000001513517
8192,0.000001408963
8192,0.000001460200
8192,0.000001417025
8192,0.000001558664
16384,0.000001674172
16384,0.000001665521
16384,0.000001626000
16384,0.000001547890
16384,0.000001502191
16384,0.000001508068
16384,0.000001529375
16384,0.000001500043
16384,0.000001505137
16384,0.000001511253
32768,0.000001642831
32768,0.000001554361
32768,0.000001604403
32768,0.000001564549
32768,0.000001626112
32768,0.000001550461
32768,0.000001518320
32768,0.000001611997
32768,0.000001575107
32768,0.000001600354
65536,0.000001698198
65536,0.000001747469
65536,0.000001736145
65536,0.000001735409
65536,0.000001843641
65536,0.000001837015
65536,0.000001731933
65536,0.000001813084
65536,0.000001845749
65536,0.000001794615
131072,0.000002451721
131072,0.000002505680
131072,0.000002500451
131072,0.000002595085
131072,0.000002467360
131072,0.000002394177
131072,0.000002439424
131072,0.000002483218
131072,0.000002499099
131072,0.000002572516
262144,0.000002465947
262144,0.000002385351
262144,0.000002594770
262144,0.000002390499
262144,0.000002623340
262144,0.000002633822
262144,0.000002546818
262144,0.000002432752
262144,0.000002391426
262144,0.000002657099
1048576,0.000002697359
1048576,0.000002827795
1048576,0.000002626451
1048576,0.000002838211
1048576,0.000002679381
1048576,0.000002904283
1048576,0.000002883744
1048576,0.000002725182
1048576,0.000002835357
1048576,0.000002824275
