mmap_size,elapsed_time
4096,0.000004019405
4096,0.000003545156
4096,0.000004304845
4096,0.000004541656
4096,0.000005162286
4096,0.000003762872
4096,0.000004186693
4096,0.000004256889
4096,0.000004023763
4096,0.000004332607
16384,0.000003943663
16384,0.000004119981
16384,0.000004450945
16384,0.000004401690
16384,0.000004002572
16384,0.000004435535
16384,0.000004486553
16384,0.000003836328
16384,0.000003900969
16384,0.000004106648
65536,0.000004617674
65536,0.000005175677
65536,0.000004522796
65536,0.000004618344
65536,0.000004275976
65536,0.000004696326
65536,0.000004504754
65536,0.000004526465
65536,0.000005140492
65536,0.000004482832
