malloc_size,elapsed_time
4096,0.000002550035
4096,0.000002653396
4096,0.000002586621
4096,0.000002556889
4096,0.000002529477
4096,0.000002557023
4096,0.000002613084
4096,0.000002653225
4096,0.000002733658
4096,0.000002535244
8192,0.000003433270
8192,0.000003415404
8192,0.000003375893
8192,0.000003487182
8192,0.000003521777
8192,0.000003469906
8192,0.000003493723
8192,0.000003424668
8192,0.000003408621
8192,0.000003488020
16384,0.000005260658
16384,0.000005303027
16384,0.000005033387
16384,0.000005166938
16384,0.000005317996
16384,0.000005006840
16384,0.000004996334
16384,0.000005149166
16384,0.000005097605
16384,0.000005408783
32768,0.000008870117
32768,0.000009093654
32768,0.000008873180
32768,0.000008991039
32768,0.000009079580
32768,0.000008728738
32768,0.000009063410
32768,0.000008895834
32768,0.000008801705
32768,0.000008999074
65536,0.000016043074
65536,0.000015687553
65536,0.000015313934
65536,0.000015653803
65536,0.000015551613
65536,0.000015679428
65536,0.000015344754
65536,0.000015822004
65536,0.000015329230
65536,0.000016599668
131072,0.000028648020
131072,0.000029060566
131072,0.000029212152
131072,0.000029162723
131072,0.000029243477
131072,0.000029636734
131072,0.000029512396
131072,0.000029144543
131072,0.000029352930
131072,0.000028958197
262144,0.000051587646
262144,0.000052068135
262144,0.000051924486
262144,0.000052933510
262144,0.000052420369
262144,0.000052919912
262144,0.000053123182
262144,0.000052292459
262144,0.000052607551
262144,0.000052063381
1048576,0.000200529682
1048576,0.000199606059
1048576,0.000200808721
1048576,0.000199596566
1048576,0.000202467621
1048576,0.000202137395
1048576,0.000201782289
1048576,0.000199906723
1048576,0.000199462828
1048576,0.000198136750
