mmap_size,latency
4096,0.000000210353
4096,0.000000213948
4096,0.000000217733
4096,0.000000213593
4096,0.000000216361
4096,0.000000214926
4096,0.000000216126
4096,0.000000211980
4096,0.000000212345
16384,0.000000209817
16384,0.000000209491
16384,0.000000208537
16384,0.000000210066
16384,0.000000205660
16384,0.000000209319
16384,0.000000206053
16384,0.000000208286
16384,0.000000206807
65536,0.000000208454
65536,0.000000205538
65536,0.000000206383
65536,0.000000209648
65536,0.000000207297
65536,0.000000206140
65536,0.000000204979
65536,0.000000206016
65536,0.000000207777
