mmap_size,latency
4096,0.000000205340
4096,0.000000201393
4096,0.000000205495
4096,0.000000202585
4096,0.000000212338
4096,0.000000202776
4096,0.000000204718
4096,0.000000202139
4096,0.000000205171
16384,0.000000200124
16384,0.000000198129
16384,0.000000200051
16384,0.000000197293
16384,0.000000200087
16384,0.000000197918
16384,0.000000200162
16384,0.000000203769
16384,0.000000199897
65536,0.000000199846
65536,0.000000196369
65536,0.000000199831
65536,0.000000204386
65536,0.000000199595
65536,0.000000196450
65536,0.000000199781
65536,0.000000196400
65536,0.000000200525
