mmap_size,latency
4096,0.000000219550
4096,0.000000215592
4096,0.000000217650
4096,0.000000220492
4096,0.000000220287
4096,0.000000220399
4096,0.000000215872
4096,0.000000214179
4096,0.000000217118
16384,0.000000212909
16384,0.000000210727
16384,0.000000213599
16384,0.000000212940
16384,0.000000208090
16384,0.000000213007
16384,0.000000211828
16384,0.000000213546
16384,0.000000208814
65536,0.000000220327
65536,0.000000212243
65536,0.000000217163
65536,0.000000210302
65536,0.000000209013
65536,0.000000211925
65536,0.000000216798
65536,0.000000217267
65536,0.000000216303
