mmap_size,latency
4096,0.000001978702
4096,0.000001970489
4096,0.000001948970
4096,0.000002620661
4096,0.000002269938
4096,0.000001957484
4096,0.000002167017
4096,0.000001921661
4096,0.000002574282
16384,0.000002025661
16384,0.000002132508
16384,0.000002171115
16384,0.000002136513
16384,0.000002237074
16384,0.000002125988
16384,0.000002231235
16384,0.000002347684
16384,0.000002303340
65536,0.000002107310
65536,0.000002195998
65536,0.000002142190
65536,0.000002134311
65536,0.000002150107
65536,0.000002281379
65536,0.000002345370
65536,0.000002411166
65536,0.000002262844
