mmap_size,latency
4096,0.000000205866
4096,0.000000207589
4096,0.000000210688
4096,0.000000218126
4096,0.000000206116
4096,0.000000209662
4096,0.000000209143
4096,0.000000206600
4096,0.000000206941
4096,0.000000211011
16384,0.000000203453
16384,0.000000206659
16384,0.000000205110
16384,0.000000205765
16384,0.000000205288
16384,0.000000205866
16384,0.000000203981
16384,0.000000201670
16384,0.000000202559
16384,0.000000207764
65536,0.000000204212
65536,0.000000203494
65536,0.000000204877
65536,0.000000203896
65536,0.000000204705
65536,0.000000205498
65536,0.000000203212
65536,0.000000206561
65536,0.000000204387
65536,0.000000205033
