mmap_size,latency
4096,0.000066187209
4096,0.000072523178
4096,0.000066887331
4096,0.000071692532
4096,0.000067978861
4096,0.000067156083
4096,0.000065868873
4096,0.000066435892
4096,0.000076885556
16384,0.000075823178
16384,0.000066088577
16384,0.000066383171
16384,0.000066408224
16384,0.000070564876
16384,0.000065650732
16384,0.000066531631
16384,0.000065782344
16384,0.000070599067
65536,0.000070192116
65536,0.000066291430
65536,0.000071820996
65536,0.000066783487
65536,0.000072644200
65536,0.000066652919
65536,0.000072607974
65536,0.000065961159
65536,0.000066087131
