malloc_size,elapsed_time
4096,0.000000060783
4096,0.000000060242
4096,0.000000063334
4096,0.000000061027
4096,0.000000064314
4096,0.000000062521
4096,0.000000063307
4096,0.000000061215
4096,0.000000061941
4096,0.000000060354
8192,0.000000089193
8192,0.000000091141
8192,0.000000091367
8192,0.000000091094
8192,0.000000093178
8192,0.000000093006
8192,0.000000091285
8192,0.000000090881
8192,0.000000091006
8192,0.000000091043
16384,0.000000149627
16384,0.000000149666
16384,0.000000150768
16384,0.000000150389
16384,0.000000148016
16384,0.000000149615
16384,0.000000150916
16384,0.000000149705
16384,0.000000150951
16384,0.000000149828
32768,0.000000304215
32768,0.000000312437
32768,0.000000332559
32768,0.000000300648
32768,0.000000301572
32768,0.000000423479
32768,0.000000299375
32768,0.000000303191
32768,0.000000312965
32768,0.000000320049
65536,0.000001148811
65536,0.000001174734
65536,0.000001320816
65536,0.000001302447
65536,0.000001285334
65536,0.000001828598
65536,0.000001422426
65536,0.000001488295
65536,0.000001568316
65536,0.000001737631
131072,0.000003263945
131072,0.000003867525
131072,0.000004074648
131072,0.000004449371
131072,0.000005514736
131072,0.000006677416
131072,0.000008300625
131072,0.000009831477
131072,0.000009112889
131072,0.000009855320
262144,0.000118267029
262144,0.000056593512
262144,0.000055449859
262144,0.000054744631
262144,0.000054417436
262144,0.000055242754
262144,0.000055378529
262144,0.000055566641
262144,0.000059212381
262144,0.000055391699
1048576,0.000218885570
1048576,0.000214679785
1048576,0.000215686607
1048576,0.000214731645
1048576,0.000217632242
1048576,0.000213273801
1048576,0.000216165262
1048576,0.000212937002
1048576,0.000217570730
1048576,0.000214583623
