mmap_size,elapsed_time
4096,0.000000484807
4096,0.000000475063
4096,0.000000470525
4096,0.000000468661
4096,0.000000461790
4096,0.000000474736
4096,0.000000477249
4096,0.000000472804
4096,0.000000465071
4096,0.000000467437
16384,0.000000469707
16384,0.000000462290
16384,0.000000454676
16384,0.000000461316
16384,0.000000462270
16384,0.000000469437
16384,0.000000485784
16384,0.000000474256
16384,0.000000469167
16384,0.000000470419
65536,0.000000472094
65536,0.000000468015
65536,0.000000462573
65536,0.000000456470
65536,0.000000461291
65536,0.000000455593
65536,0.000000456425
65536,0.000000459700
65536,0.000000470418
65536,0.000000470378
262144,0.000000472888
262144,0.000000486956
262144,0.000000460448
262144,0.000000507161
262144,0.000000472349
262144,0.000000463478
262144,0.000000460422
262144,0.000000468712
262144,0.000000467927
262144,0.000000471626
1048576,0.000000467756
1048576,0.000000480143
1048576,0.000000477805
1048576,0.000000465889
1048576,0.000000471081
1048576,0.000000471624
1048576,0.000000474566
1048576,0.000000463535
1048576,0.000000459256
1048576,0.000000457493
