malloc_size,elapsed_time
4096,0.000000084395
4096,0.000000080473
4096,0.000000083605
4096,0.000000081963
4096,0.000000083498
4096,0.000000084660
4096,0.000000083704
4096,0.000000083063
4096,0.000000082462
4096,0.000000082959
8192,0.000000102866
8192,0.000000103759
8192,0.000000101649
8192,0.000000107664
8192,0.000000109121
8192,0.000000106853
8192,0.000000105017
8192,0.000000106589
8192,0.000000103839
8192,0.000000104672
16384,0.000000161266
16384,0.000000155120
16384,0.000000152547
16384,0.000000156020
16384,0.000000155021
16384,0.000000154869
16384,0.000000161741
16384,0.000000162238
16384,0.000000151100
16384,0.000000156228
32768,0.000000500603
32768,0.000000438680
32768,0.000000442066
32768,0.000000487590
32768,0.000000505654
32768,0.000000437753
32768,0.000000481064
32768,0.000000424615
32768,0.000000499497
32768,0.000000489503
65536,0.000002734156
65536,0.000002603447
65536,0.000002398400
65536,0.000002476766
65536,0.000002737131
65536,0.000002412634
65536,0.000002654934
65536,0.000002481226
65536,0.000002616686
65536,0.000002509554
131072,0.000005144661
131072,0.000005020504
131072,0.000005370543
131072,0.000005225918
131072,0.000005488781
131072,0.000005346165
131072,0.000005846444
131072,0.000005362025
131072,0.000005225627
131072,0.000005264330
262144,0.000144500871
262144,0.000145475358
262144,0.000146636084
262144,0.000147247953
262144,0.000144717474
262144,0.000145558059
262144,0.000146524909
262144,0.000142949267
262144,0.000144968837
262144,0.000148882607
1048576,0.000611866500
1048576,0.000578508777
1048576,0.000589842131
1048576,0.000605012930
1048576,0.000607412346
1048576,0.000598925799
1048576,0.000594724598
1048576,0.000593659092
1048576,0.000596839336
1048576,0.000596782064
