mmap_size,elapsed_time
4096,0.000000673991
4096,0.000000687610
4096,0.000000685876
4096,0.000000680614
4096,0.000000695994
4096,0.000000679559
4096,0.000000698678
4096,0.000000687304
4096,0.000000687690
4096,0.000000688266
16384,0.000000679966
16384,0.000000674118
16384,0.000000679729
16384,0.000000670093
16384,0.000000680600
16384,0.000000685969
16384,0.000000678568
16384,0.000000706085
16384,0.000000677823
16384,0.000000677852
65536,0.000000665583
65536,0.000000669677
65536,0.000000670492
65536,0.000000686807
65536,0.000000683798
65536,0.000000667910
65536,0.000000688461
65536,0.000000681077
65536,0.000000678311
65536,0.000000682427
262144,0.000000681264
262144,0.000000679342
262144,0.000000685334
262144,0.000000671459
262144,0.000000669837
262144,0.000000680094
262144,0.000000682160
262144,0.000000682015
262144,0.000000681789
262144,0.000000679009
1048576,0.000000678284
1048576,0.000000681279
1048576,0.000000693138
1048576,0.000000670430
1048576,0.000000678999
1048576,0.000000701959
1048576,0.000000690398
1048576,0.000000671615
1048576,0.000000681253
1048576,0.000000685426
