malloc_size,latency
1024,0.000000111889
1024,0.000000093008
1024,0.000000087316
1024,0.000000092535
1024,0.000000094777
1024,0.000000095679
1024,0.000000085115
1024,0.000000088402
1024,0.000000104151
1024,0.000000100982
2048,0.000000086928
2048,0.000000097698
2048,0.000000092294
2048,0.000000088774
2048,0.000000085770
2048,0.000000106196
2048,0.000000088134
2048,0.000000092548
2048,0.000000094264
2048,0.000000097596
4096,0.000000102469
4096,0.000000095693
4096,0.000000088941
4096,0.000000086152
4096,0.000000098430
4096,0.000000085075
4096,0.000000092009
4096,0.000000087165
4096,0.000000092961
4096,0.000000097894
8192,0.000000106671
8192,0.000000111208
8192,0.000000102482
8192,0.000000109245
8192,0.000000096172
8192,0.000000086814
8192,0.000000091988
8192,0.000000086022
8192,0.000000092091
8192,0.000000085185
16384,0.000000106985
16384,0.000000102605
16384,0.000000103329
16384,0.000000089768
16384,0.000000101750
16384,0.000000109534
16384,0.000000089159
16384,0.000000094960
16384,0.000000089374
16384,0.000000100790
32768,0.000000100276
32768,0.000000124121
32768,0.000000112938
32768,0.000000102326
32768,0.000000098372
32768,0.000000122052
32768,0.000000103318
32768,0.000000107963
32768,0.000000099180
32768,0.000000102896
65536,0.000000097710
65536,0.000000097977
65536,0.000000119473
65536,0.000000124254
65536,0.000000101252
65536,0.000000093684
65536,0.000000111952
65536,0.000000108401
65536,0.000000112174
65536,0.000000112320
131072,0.000006973164
131072,0.000006812970
131072,0.000007089490
131072,0.000006778867
131072,0.000006823775
131072,0.000007168133
131072,0.000007081406
131072,0.000007123114
131072,0.000007039989
131072,0.000007248736
262144,0.000008071081
262144,0.000007196455
262144,0.000006984843
262144,0.000007056661
262144,0.000008517401
262144,0.000007230395
262144,0.000006774371
262144,0.000007762798
262144,0.000007531071
262144,0.000007665916
524288,0.000007031737
524288,0.000007178680
524288,0.000007164045
524288,0.000008729783
524288,0.000007880306
524288,0.000007561643
524288,0.000006868933
524288,0.000007599080
524288,0.000007184399
524288,0.000007752366
1048576,0.000009717838
1048576,0.000007822311
1048576,0.000008480479
1048576,0.000007820514
1048576,0.000007761885
1048576,0.000008094533
1048576,0.000007402506
1048576,0.000009386566
1048576,0.000007327508
1048576,0.000007349445
