malloc_size,latency
1024,0.000000661025
1024,0.000000688126
1024,0.000000647561
1024,0.000000657160
1024,0.000000653150
1024,0.000000650929
1024,0.000000640640
1024,0.000000666112
1024,0.000000654926
1024,0.000000668408
2048,0.000001295532
2048,0.000001251852
2048,0.000001255665
2048,0.000001255842
2048,0.000001221296
2048,0.000001251476
2048,0.000001243364
2048,0.000001284483
2048,0.000001257901
2048,0.000001285292
4096,0.000002587925
4096,0.000002434292
4096,0.000002547032
4096,0.000002423526
4096,0.000002442999
4096,0.000002525253
4096,0.000002509752
4096,0.000002555258
4096,0.000002480213
4096,0.000002547731
8192,0.000005113102
8192,0.000004920949
8192,0.000005029189
8192,0.000005338825
8192,0.000004973150
8192,0.000004982083
8192,0.000004894072
8192,0.000004945229
8192,0.000005069293
8192,0.000004898311
16384,0.000009890965
16384,0.000009919105
16384,0.000010023973
16384,0.000009637233
16384,0.000009613703
16384,0.000009522891
16384,0.000009745121
16384,0.000009582329
16384,0.000009482304
16384,0.000009759756
32768,0.000019096101
32768,0.000019565841
32768,0.000019446443
32768,0.000019430324
32768,0.000019843501
32768,0.000019086627
32768,0.000019493376
32768,0.000018996163
32768,0.000018867326
32768,0.000019316566
65536,0.000039119128
65536,0.000038214472
65536,0.000038140048
65536,0.000039538846
65536,0.000037598637
65536,0.000037994003
65536,0.000037669512
65536,0.000038011942
65536,0.000037777114
65536,0.000038005120
131072,0.000080271411
131072,0.000080053898
131072,0.000084527510
131072,0.000079988737
131072,0.000084362731
131072,0.000083007624
131072,0.000080950076
131072,0.000081133194
131072,0.000080573062
131072,0.000082374547
262144,0.000165955067
262144,0.000159617731
262144,0.000154122284
262144,0.000153545492
262144,0.000153761614
262144,0.000155767504
262144,0.000154064275
262144,0.000154548038
262144,0.000156528004
262144,0.000153820276
524288,0.000304174494
524288,0.000303932346
524288,0.000301125583
524288,0.000306604210
524288,0.000305640076
524288,0.000322802371
524288,0.000306062018
524288,0.000314228605
524288,0.000309019264
524288,0.000304957431
1048576,0.000610982666
1048576,0.000613385717
1048576,0.000612583900
1048576,0.000621674986
1048576,0.000626382779
1048576,0.000617109838
1048576,0.000625452779
1048576,0.000630916801
1048576,0.000628818535
1048576,0.000622945729
