mmap_size,latency
4096,0.000000329417
4096,0.000000168869
4096,0.000000171787
4096,0.000000169350
4096,0.000000167954
4096,0.000000170222
4096,0.000000168141
4096,0.000000167138
4096,0.000000167830
4096,0.000000169491
16384,0.000000164120
16384,0.000000163633
16384,0.000000164892
16384,0.000000167719
16384,0.000000165114
16384,0.000000164371
16384,0.000000163170
16384,0.000000170934
16384,0.000000161997
16384,0.000000163586
65536,0.000000165421
65536,0.000000163526
65536,0.000000162417
65536,0.000000164416
65536,0.000000163844
65536,0.000000164205
65536,0.000000163439
65536,0.000000163225
65536,0.000000164337
65536,0.000000163577
