mmap_size,elapsed_time
4096,0.000000197891
4096,0.000000195328
4096,0.000000196523
4096,0.000000195807
4096,0.000000193412
4096,0.000000195148
4096,0.000000193043
4096,0.000000194006
4096,0.000000192577
4096,0.000000197678
16384,0.000000192239
16384,0.000000190565
16384,0.000000196953
16384,0.000000189139
16384,0.000000190778
16384,0.000000190526
16384,0.000000192627
16384,0.000000189259
16384,0.000000189805
16384,0.000000189656
65536,0.000000190494
65536,0.000000190973
65536,0.000000191621
65536,0.000000190157
65536,0.000000189780
65536,0.000000192627
65536,0.000000191022
65536,0.000000190298
65536,0.000000189129
65536,0.000000192654
