mmap_size,latency
4096,0.000000648798
4096,0.000000644332
4096,0.000000647653
4096,0.000000652847
4096,0.000000630705
4096,0.000000634389
4096,0.000000645511
4096,0.000000625092
4096,0.000000635472
16384,0.000000643350
16384,0.000000643611
16384,0.000000640187
16384,0.000000630930
16384,0.000000636097
16384,0.000000638116
16384,0.000000646594
16384,0.000000645478
16384,0.000000638642
65536,0.000000637007
65536,0.000000627822
65536,0.000000636682
65536,0.000000632914
65536,0.000000640165
65536,0.000000642480
65536,0.000000627443
65536,0.000000633904
65536,0.000000637705
