mmap_size,elapsed_time
4096,0.000022997365
4096,0.000018002352
4096,0.000021945917
4096,0.000022733551
4096,0.000021610683
4096,0.000021478682
4096,0.000020966204
4096,0.000021726514
4096,0.000022430269
4096,0.000018692042
16384,0.000024012579
16384,0.000021622021
16384,0.000024450413
16384,0.000021627014
16384,0.000019953038
16384,0.000022716625
16384,0.000021402111
16384,0.000020921099
16384,0.000019817998
16384,0.000019211119
65536,0.000018939707
65536,0.000015789986
65536,0.000020738369
65536,0.000021960506
65536,0.000023952451
65536,0.000021679146
65536,0.000021422937
65536,0.000024992159
65536,0.000017518539
65536,0.000020197827
