mmap_size,latency
4096,0.000000552067
4096,0.000000210437
4096,0.000000193442
4096,0.000000169560
4096,0.000000168322
4096,0.000000170091
4096,0.000000174692
4096,0.000000173935
4096,0.000000173944
4096,0.000000173898
16384,0.000000170468
16384,0.000000171715
16384,0.000000172249
16384,0.000000167777
16384,0.000000160837
16384,0.000000166709
16384,0.000000167531
16384,0.000000166461
16384,0.000000160599
16384,0.000000164008
65536,0.000000166684
65536,0.000000160547
65536,0.000000164851
65536,0.000000162186
65536,0.000000165535
65536,0.000000161391
65536,0.000000164808
65536,0.000000166211
65536,0.000000160016
65536,0.000000164737
