mmap_size,elapsed_time
1024,0.000019161844
1024,0.000022460315
1024,0.000012519018
1024,0.000028326640
1024,0.000024321160
1024,0.000015217479
1024,0.000022395529
1024,0.000026417886
1024,0.000018398472
1024,0.000019189072
2048,0.000016668243
2048,0.000023635677
2048,0.000022059521
2048,0.000021709467
2048,0.000036077802
2048,0.000035874853
2048,0.000018321763
2048,0.000021969331
2048,0.000021819551
2048,0.000016455863
4096,0.000032085280
4096,0.000027707470
4096,0.000027308667
4096,0.000025151604
4096,0.000019631336
4096,0.000025577727
4096,0.000018859880
4096,0.000017476830
4096,0.000026123243
4096,0.000027632668
8192,0.000027245121
8192,0.000022558431
8192,0.000020110070
8192,0.000024921511
8192,0.000031137064
8192,0.000027193740
8192,0.000017318569
8192,0.000031281114
8192,0.000016780549
8192,0.000017860068
16384,0.000023333262
16384,0.000024967623
16384,0.000032060069
16384,0.000016090302
16384,0.000020609989
16384,0.000022331470
16384,0.000019034864
16384,0.000033987654
16384,0.000029701492
16384,0.000024574723
32768,0.000017067426
32768,0.000017547678
32768,0.000026074864
32768,0.000026778701
32768,0.000018778365
32768,0.000022273032
32768,0.000019364334
32768,0.000021393938
32768,0.000033247749
32768,0.000034658877
65536,0.000043380285
65536,0.000026475501
65536,0.000033668829
65536,0.000018837418
65536,0.000030237176
65536,0.000025887539
65536,0.000023726892
65536,0.000021014606
65536,0.000026709928
65536,0.000023665163
131072,0.000016831566
131072,0.000032856371
131072,0.000025489198
131072,0.000028205829
131072,0.000025005426
131072,0.000014233910
131072,0.000024678607
131072,0.000025814082
131072,0.000023532139
131072,0.000030403653
262144,0.000027491210
262144,0.000029107426
262144,0.000018319866
262144,0.000018949005
262144,0.000023737219
262144,0.000034036656
262144,0.000018458134
262144,0.000025932349
262144,0.000024961543
262144,0.000025192453
524288,0.000031631474
524288,0.000027900649
524288,0.000019392954
524288,0.000023732554
524288,0.000013635824
524288,0.000031409792
524288,0.000021789490
524288,0.000024582421
524288,0.000022169086
524288,0.000026595916
1048576,0.000019311493
1048576,0.000021492996
1048576,0.000027965375
1048576,0.000026150960
1048576,0.000021934898
1048576,0.000027959757
1048576,0.000027042289
1048576,0.000019857814
1048576,0.000027660501
1048576,0.000027432148
