mmap_size,elapsed_time
4096,0.000000558139
4096,0.000000512905
4096,0.000000537219
4096,0.000000501919
4096,0.000000527126
4096,0.000000524655
4096,0.000000534496
4096,0.000000517658
4096,0.000000506927
4096,0.000000547349
16384,0.000000531522
16384,0.000000511468
16384,0.000000523802
16384,0.000000515848
16384,0.000000505362
16384,0.000000528531
16384,0.000000530743
16384,0.000000534363
16384,0.000000516136
16384,0.000000517370
65536,0.000000551964
65536,0.000000581189
65536,0.000000565061
65536,0.000000565524
65536,0.000000558405
65536,0.000000571987
65536,0.000000585134
65536,0.000000574350
65536,0.000000536277
65536,0.000000559890
262144,0.000000585518
262144,0.000000635179
262144,0.000000603417
262144,0.000000623075
262144,0.000000622540
262144,0.000000582477
262144,0.000000683212
262144,0.000000625897
262144,0.000000594857
262144,0.000000608404
1048576,0.000000846144
1048576,0.000000839948
1048576,0.000000871021
1048576,0.000000839159
1048576,0.000000830371
1048576,0.000000799098
1048576,0.000000778069
1048576,0.000000806672
1048576,0.000000755006
1048576,0.000000805608
