mmap_size,elapsed_time
4096,0.000000593096
4096,0.000000589639
4096,0.000000596313
4096,0.000000592294
4096,0.000000596836
4096,0.000000600607
4096,0.000000599024
4096,0.000000591382
4096,0.000000599204
4096,0.000000602529
16384,0.000000589620
16384,0.000000582148
16384,0.000000583437
16384,0.000000584204
16384,0.000000579482
16384,0.000000582911
16384,0.000000586732
16384,0.000000588967
16384,0.000000582959
16384,0.000000581930
65536,0.000000589880
65536,0.000000591056
65536,0.000000589530
65536,0.000000592789
65536,0.000000590255
65536,0.000000596001
65536,0.000000589575
65536,0.000000592577
65536,0.000000588412
65536,0.000000587195
262144,0.000000588125
262144,0.000000587727
262144,0.000000591571
262144,0.000000590421
262144,0.000000590051
262144,0.000000587376
262144,0.000000591632
262144,0.000000588763
262144,0.000000585198
262144,0.000000589518
1048576,0.000000586549
1048576,0.000000584927
1048576,0.000000588268
1048576,0.000000588611
1048576,0.000000597947
1048576,0.000000591216
1048576,0.000000589505
1048576,0.000000590035
1048576,0.000000585930
1048576,0.000000588073
