mmap_size,elapsed_time
4096,0.000000818392
4096,0.000000817184
4096,0.000000819306
4096,0.000000818289
4096,0.000000816025
4096,0.000000811601
4096,0.000000818454
4096,0.000000814978
4096,0.000000813133
4096,0.000000812012
16384,0.000000809041
16384,0.000000815931
16384,0.000000822101
16384,0.000000806306
16384,0.000000811186
16384,0.000000818858
16384,0.000000812514
16384,0.000000812903
16384,0.000000815493
16384,0.000000812734
65536,0.000000811835
65536,0.000000815855
65536,0.000000814208
65536,0.000000812472
65536,0.000000809591
65536,0.000000814962
65536,0.000000815805
65536,0.000000812255
65536,0.000000815535
65536,0.000000816929
262144,0.000000810705
262144,0.000000808802
262144,0.000000808189
262144,0.000000812353
262144,0.000000820762
262144,0.000000806141
262144,0.000000816517
262144,0.000000816654
262144,0.000000807202
262144,0.000000813849
1048576,0.000000813222
1048576,0.000000827232
1048576,0.000000814528
1048576,0.000000811793
1048576,0.000000819207
1048576,0.000000819508
1048576,0.000000813315
1048576,0.000000817396
1048576,0.000000813420
1048576,0.000000812155
